Date,Close
2018-04-12,489.8780517578125
2018-04-13,490.0740966796875
2018-04-16,485.1224060058594
2018-04-17,481.7395324707031
2018-04-18,483.5534973144531
2018-04-19,493.7021484375
2018-04-20,486.0048828125
2018-04-23,483.9947814941406
2018-04-24,489.8289489746094
2018-04-25,500.6639404296875
2018-04-26,522.6771240234375
2018-04-27,509.0476379394531
2018-04-30,507.96893310546875
2018-05-02,500.02667236328125
2018-05-03,486.34808349609375
2018-05-04,490.6134033203125
2018-05-07,490.17218017578125
2018-05-08,500.02667236328125
2018-05-09,504.7331848144531
2018-05-10,507.5768127441406
2018-05-11,513.1168212890625
2018-05-14,529.4918823242188
2018-05-15,496.64373779296875
2018-05-16,487.8678894042969
2018-05-17,484.68115234375
2018-05-18,484.3379821777344
2018-05-21,480.12164306640625
2018-05-22,472.228271484375
2018-05-23,467.0804748535156
2018-05-24,465.80572509765625
2018-05-25,472.1302490234375
2018-05-28,481.69049072265625
2018-05-29,484.632080078125
2018-05-30,491.4468994140625
2018-05-31,481.5924072265625
2018-06-01,479.33721923828125
2018-06-04,464.6291198730469
2018-06-05,455.31396484375
2018-06-06,458.1085205078125
2018-06-07,461.393310546875
2018-06-08,462.9621887207031
2018-06-11,476.39556884765625
2018-06-12,493.4079895019531
2018-06-13,481.69049072265625
2018-06-14,472.1302490234375
2018-06-15,460.60888671875
2018-06-18,469.8750305175781
2018-06-19,465.5116271972656
2018-06-20,464.1878662109375
2018-06-21,463.2073059082031
2018-06-22,462.2267761230469
2018-06-25,458.1085205078125
2018-06-26,458.6968078613281
2018-06-27,459.579345703125
2018-06-28,451.78399658203125
2018-06-29,447.2735595703125
2018-07-02,449.43072509765625
2018-07-03,450.3622131347656
2018-07-04,451.0486145019531
2018-07-05,452.7645263671875
2018-07-06,459.579345703125
2018-07-09,465.364501953125
2018-07-10,466.4430847167969
2018-07-11,459.775390625
2018-07-12,469.7769470214844
2018-07-13,462.37384033203125
2018-07-16,450.90155029296875
2018-07-17,455.4610290527344
2018-07-18,464.6781005859375
2018-07-19,461.83453369140625
2018-07-20,480.0726318359375
2018-07-23,473.5520324707031
2018-07-24,470.8064880371094
2018-07-25,484.7301940917969
2018-07-26,479.87652587890625
2018-07-27,498.5067443847656
2018-07-30,485.56365966796875
2018-07-31,492.917724609375
2018-08-01,486.1029357910156
2018-08-02,483.5045166015625
2018-08-03,476.9348449707031
2018-08-06,475.9543762207031
2018-08-07,468.79638671875
2018-08-08,458.89288330078125
2018-08-09,456.8828430175781
2018-08-10,455.8532409667969
2018-08-13,455.0688171386719
2018-08-14,458.990966796875
2018-08-16,452.2252502441406
2018-08-17,452.32330322265625
2018-08-20,453.45098876953125
2018-08-21,453.3038635253906
2018-08-23,458.1085205078125
2018-08-24,453.15673828125
2018-08-27,451.83306884765625
2018-08-28,452.47039794921875
2018-08-29,457.177001953125
2018-08-30,457.5692138671875
2018-08-31,452.7645263671875
2018-09-03,451.1956787109375
2018-09-04,444.0867614746094
2018-09-05,446.5381164550781
2018-09-06,444.9692687988281
2018-09-07,442.56695556640625
2018-09-10,441.34124755859375
2018-09-11,437.2720031738281
2018-09-12,428.1039733886719
2018-09-14,417.26898193359375
2018-09-17,404.9141845703125
2018-09-18,402.658935546875
2018-09-19,392.3142395019531
2018-09-21,380.6948547363281
2018-09-24,361.91748046875
2018-09-25,382.4107971191406
2018-09-26,395.74615478515625
2018-09-27,396.1873779296875
2018-09-28,383.9796142578125
2018-10-01,380.7928771972656
2018-10-03,372.26220703125
2018-10-04,365.05523681640625
2018-10-05,359.76025390625
2018-10-08,361.96649169921875
2018-10-09,354.31829833984375
2018-10-10,362.5547790527344
2018-10-11,358.63262939453125
2018-10-12,365.9867248535156
2018-10-15,361.6723327636719
2018-10-16,368.9283752441406
2018-10-17,364.17266845703125
2018-10-19,362.5058288574219
2018-10-22,358.58367919921875
2018-10-23,352.9455261230469
2018-10-24,357.65216064453125
2018-10-25,352.84747314453125
2018-10-26,352.7984619140625
2018-10-29,359.0739440917969
2018-10-30,362.6038818359375
2018-10-31,365.05523681640625
2018-11-01,365.2513122558594
2018-11-02,379.07696533203125
2018-11-05,391.3827209472656
2018-11-06,389.911865234375
2018-11-07,395.74615478515625
2018-11-09,393.5399475097656
2018-11-12,390.00994873046875
2018-11-13,390.7944030761719
2018-11-14,393.63800048828125
2018-11-15,390.05902099609375
2018-11-16,385.74462890625
2018-11-19,376.5275573730469
2018-11-20,379.5181884765625
2018-11-21,382.60693359375
2018-11-22,385.64654541015625
2018-11-26,388.44110107421875
2018-11-27,385.3034362792969
2018-11-28,387.068359375
2018-11-29,385.0582275390625
2018-11-30,388.98040771484375
2018-12-03,390.8924255371094
2018-12-04,390.9414978027344
2018-12-05,388.88232421875
2018-12-06,388.73529052734375
2018-12-07,384.9111328125
2018-12-10,377.8022155761719
2018-12-11,377.2629699707031
2018-12-12,385.64654541015625
2018-12-13,379.665283203125
2018-12-14,386.4310302734375
2018-12-17,385.5484924316406
2018-12-18,384.8621520996094
2018-12-19,380.0083923339844
2018-12-20,379.665283203125
2018-12-21,377.7041931152344
2018-12-24,377.60614013671875
2018-12-26,377.3119201660156
2018-12-27,382.99908447265625
2018-12-28,379.8123779296875
2018-12-31,379.61627197265625
2019-01-01,378.880859375
2019-01-02,383.53839111328125
2019-01-03,383.68548583984375
2019-01-04,385.8426818847656
2019-01-07,385.4014587402344
2019-01-08,387.01934814453125
2019-01-09,388.29400634765625
2019-01-10,398.7857971191406
2019-01-11,398.687744140625
2019-01-14,384.4208679199219
2019-01-15,379.9594421386719
2019-01-16,379.9594421386719
2019-01-17,383.2442626953125
2019-01-18,376.23333740234375
2019-01-21,376.3804626464844
2019-01-22,376.3804626464844
2019-01-23,366.08477783203125
2019-01-24,354.1712341308594
2019-01-25,352.4062194824219
2019-01-28,360.15252685546875
2019-01-29,353.2887268066406
2019-01-30,363.19219970703125
2019-01-31,364.36883544921875
2019-02-01,368.1439514160156
2019-02-04,368.87933349609375
2019-02-05,368.9283752441406
2019-02-06,362.4077453613281
2019-02-07,361.23114013671875
2019-02-08,357.9462890625
2019-02-11,349.6607360839844
2019-02-12,346.4740295410156
2019-02-14,352.5042724609375
2019-02-15,351.52374267578125
2019-02-18,343.77752685546875
2019-02-19,340.0513610839844
2019-02-20,339.5611572265625
2019-02-21,349.9058837890625
2019-02-22,355.4459228515625
2019-02-25,347.69964599609375
2019-02-26,346.8171691894531
2019-02-27,343.2381896972656
2019-02-28,345.3953552246094
2019-03-01,355.8871765136719
2019-03-05,368.9773864746094
2019-03-06,382.45977783203125
2019-03-07,383.4893798828125
2019-03-08,384.0777282714844
2019-03-11,382.9010314941406
2019-03-12,364.31982421875
2019-03-13,359.02490234375
2019-03-14,361.07354736328125
2019-03-15,364.5207824707031
2019-03-18,361.9107360839844
2019-03-19,358.66046142578125
2019-03-20,358.4635314941406
2019-03-22,357.5770568847656
2019-03-25,353.8343505859375
2019-03-26,363.97906494140625
2019-03-27,366.0966796875
2019-03-28,365.9489440917969
2019-04-01,378.0635070800781
2019-04-02,374.5177307128906
2019-04-03,378.8514404296875
2019-04-04,372.5971374511719
2019-04-05,380.3780517578125
2019-04-08,379.59014892578125
2019-04-09,375.9951477050781
2019-04-10,371.36602783203125
2019-04-11,388.15899658203125
2019-04-12,399.2393798828125
2019-04-15,399.3378601074219
2019-04-16,402.3911437988281
2019-04-18,400.2243347167969
2019-04-22,391.2615051269531
2019-04-23,391.80322265625
2019-04-24,393.9700622558594
2019-04-25,393.0836486816406
2019-04-26,393.6253356933594
2019-04-30,398.451416015625
2019-05-02,410.9107360839844
2019-05-03,408.00518798828125
2019-05-06,404.9027099609375
2019-05-07,403.0805969238281
2019-05-08,404.0655212402344
2019-05-09,403.3760986328125
2019-05-10,403.8684997558594
2019-05-13,396.580078125
2019-05-14,385.1549377441406
2019-05-15,382.4463806152344
2019-05-16,374.1730651855469
2019-05-17,376.7830810546875
2019-05-20,391.06451416015625
2019-05-21,397.1217956542969
2019-05-22,392.0987243652344
2019-05-23,400.1750793457031
2019-05-24,401.8001708984375
2019-05-27,416.2293395996094
2019-05-28,418.5439453125
2019-05-29,419.2333679199219
2019-05-30,429.0333557128906
2019-05-31,434.99212646484375
2019-06-03,437.3067321777344
2019-06-04,436.0263366699219
2019-06-06,435.5831298828125
2019-06-07,444.5951843261719
2019-06-10,443.364013671875
2019-06-11,438.5871276855469
2019-06-12,434.302734375
2019-06-13,445.1861572265625
2019-06-14,441.3941955566406
2019-06-17,436.6665344238281
2019-06-18,435.04144287109375
2019-06-19,430.56005859375
2019-06-20,433.8102722167969
2019-06-21,431.544921875
2019-06-24,433.46551513671875
2019-06-25,430.90472412109375
2019-06-26,435.09063720703125
2019-06-27,448.28863525390625
2019-06-28,457.0544738769531
2019-07-01,462.42236328125
2019-07-02,462.7178039550781
2019-07-03,472.0253601074219
2019-07-04,481.72686767578125
2019-07-05,466.6082458496094
2019-07-08,455.77410888671875
2019-07-09,448.879638671875
2019-07-10,448.879638671875
2019-07-11,460.7479553222656
2019-07-12,474.4876708984375
2019-07-15,483.6967468261719
2019-07-16,483.6474609375
2019-07-17,489.655517578125
2019-07-18,495.9590148925781
2019-07-19,480.2494812011719
2019-07-22,483.2535095214844
2019-07-23,500.8836669921875
2019-07-24,492.0193176269531
2019-07-25,493.64447021484375
2019-07-26,491.5761413574219
2019-07-29,478.0334167480469
2019-07-30,475.8172607421875
2019-07-31,486.0605773925781
2019-08-01,480.5942077636719
2019-08-02,486.89776611328125
2019-08-05,479.8062438964844
2019-08-06,504.3800964355469
2019-08-07,510.2896728515625
2019-08-08,515.017333984375
2019-08-09,518.809326171875
2019-08-13,511.5208740234375
2019-08-14,509.2062683105469
2019-08-16,532.00732421875
2019-08-19,516.6424560546875
2019-08-20,519.94189453125
2019-08-21,522.6997680664062
2019-08-22,520.4837036132812
2019-08-23,509.40325927734375
2019-08-26,518.4645385742188
2019-08-27,546.8304443359375
2019-08-28,539.4434814453125
2019-08-29,533.533935546875
2019-08-30,548.7510375976562
2019-09-03,528.6585693359375
2019-09-04,527.5751953125
2019-09-05,520.532958984375
2019-09-06,521.911865234375
2019-09-09,522.896728515625
2019-09-11,529.7911987304688
2019-09-12,529.7420043945312
2019-09-13,532.2536010742188
2019-09-16,529.5450439453125
2019-09-17,522.6997680664062
2019-09-18,530.97314453125
2019-09-19,524.42333984375
2019-09-20,555.3499755859375
2019-09-23,532.5982666015625
2019-09-24,542.7429809570312
2019-09-25,549.4404296875
2019-09-26,560.7178955078125
2019-09-27,573.5218505859375
2019-09-30,592.0877075195312
2019-10-01,589.1821899414062
2019-10-03,583.9620971679688
2019-10-04,575.639404296875
2019-10-07,566.775146484375
2019-10-09,571.7490234375
2019-10-10,574.999267578125
2019-10-11,581.7460327148438
2019-10-14,573.5218505859375
2019-10-15,583.8143310546875
2019-10-16,601.3953247070312
2019-10-17,605.876708984375
2019-10-18,599.2777709960938
2019-10-22,602.084716796875
2019-10-23,598.6867065429688
2019-10-24,606.07373046875
2019-10-25,601.2966918945312
2019-10-27,610.308837890625
2019-10-29,601.54296875
2019-10-30,622.9158935546875
2019-10-31,616.7601928710938
2019-11-01,603.4635620117188
2019-11-04,584.3560180664062
2019-11-05,574.8516235351562
2019-11-06,576.1320190429688
2019-11-07,571.4043579101562
2019-11-08,559.3389892578125
2019-11-11,562.3922729492188
2019-11-13,580.2686157226562
2019-11-14,577.5108032226562
2019-11-15,568.794189453125
2019-11-18,561.8505859375
2019-11-19,562.0967407226562
2019-11-20,566.0364379882812
2019-11-21,580.3671264648438
2019-11-22,577.56005859375
2019-11-25,588.7882690429688
2019-11-26,588.5912475585938
2019-11-27,576.1320190429688
2019-11-28,567.5137939453125
2019-11-29,562.8847045898438
2019-12-02,560.8163452148438
2019-12-03,575.9349975585938
2019-12-04,574.8516235351562
2019-12-05,567.2183227539062
2019-12-06,566.3319702148438
2019-12-09,563.86962890625
2019-12-10,561.8997802734375
2019-12-11,563.86962890625
2019-12-12,574.1128540039062
2019-12-13,580.0224609375
2019-12-16,583.1741333007812
2019-12-17,586.6213989257812
2019-12-18,592.4324340820312
2019-12-19,596.1259155273438
2019-12-20,603.4635620117188
2019-12-23,606.8616333007812
2019-12-24,615.8737182617188
2019-12-26,626.018310546875
2019-12-27,621.8817138671875
2019-12-30,626.5601196289062
2019-12-31,616.6124267578125
2020-01-01,612.081787109375
2020-01-02,624.688720703125
2020-01-03,621.1923217773438
2020-01-06,610.2103271484375
2020-01-07,620.45361328125
2020-01-08,619.3701171875
2020-01-09,621.9801635742188
2020-01-10,613.7068481445312
2020-01-13,615.97216796875
2020-01-14,604.990234375
2020-01-15,607.2555541992188
2020-01-16,598.3419799804688
2020-01-17,598.48974609375
2020-01-20,589.2314453125
2020-01-21,592.9249267578125
2020-01-22,603.5128784179688
2020-01-23,606.7138671875
2020-01-24,598.0957641601562
2020-01-27,590.6596069335938
2020-01-28,594.6485595703125
2020-01-29,595.9288940429688
2020-01-30,591.3983154296875
2020-01-31,590.1671142578125
2020-02-03,556.7781372070312
2020-02-04,564.4605102539062
2020-02-05,574.6546020507812
2020-02-06,584.7008056640625
2020-02-07,586.7199096679688
2020-02-10,579.1851806640625
2020-02-11,574.7037963867188
2020-02-12,569.6314086914062
2020-02-13,568.498779296875
2020-02-14,565.2977294921875
2020-02-17,557.369140625
2020-02-18,554.118896484375
2020-02-19,570.3701782226562
2020-02-20,564.8544921875
2020-02-24,552.345947265625
2020-02-25,560.9148559570312
2020-02-26,548.6524658203125
2020-02-27,558.1570434570312
2020-02-28,535.8976440429688
2020-03-02,546.1409912109375
2020-03-03,555.0053100585938
2020-03-04,560.0283813476562
2020-03-05,556.4334716796875
2020-03-06,539.8866577148438
2020-03-09,509.8465576171875
2020-03-11,505.8082580566406
2020-03-12,465.7710876464844
2020-03-13,499.5047607421875
2020-03-16,467.0514831542969
2020-03-17,457.94091796875
2020-03-18,413.1268310546875
2020-03-19,410.66455078125
2020-03-20,411.79718017578125
2020-03-23,337.1398620605469
2020-03-24,385.4012145996094
2020-03-25,427.75299072265625
2020-03-26,470.2524719238281
2020-03-27,434.35198974609375
2020-03-30,406.2815856933594
2020-03-31,434.69671630859375
2020-04-01,423.4192810058594
2020-04-03,415.9338684082031
2020-04-07,463.4072570800781
2020-04-08,469.415283203125
2020-04-09,465.1308898925781
2020-04-13,470.59716796875
2020-04-15,464.5892028808594
2020-04-16,482.3178405761719
2020-04-17,488.0303649902344
2020-04-20,500.63739013671875
2020-04-21,488.8675537109375
2020-04-22,496.0575256347656
2020-04-23,481.13592529296875
2020-04-24,446.51580810546875
2020-04-27,477.4424133300781
2020-04-28,478.8213195800781
2020-04-29,485.42034912109375
2020-04-30,493.4967346191406
2020-05-04,471.72991943359375
2020-05-05,470.3509826660156
2020-05-06,483.5982360839844
2020-05-07,487.0946960449219
2020-05-08,512.2103271484375
2020-05-11,517.28271484375
2020-05-12,518.8585205078125
2020-05-13,508.9601135253906
2020-05-14,487.5379638671875
2020-05-15,479.9540100097656
2020-05-18,462.27459716796875
2020-05-19,464.638427734375
2020-05-20,472.0253601074219
2020-05-21,486.3560485839844
2020-05-22,487.2916564941406
2020-05-26,499.8002624511719
2020-05-27,495.7127990722656
2020-05-28,509.00927734375
2020-05-29,515.3128051757812
2020-06-01,508.31982421875
2020-06-02,492.1670837402344
2020-06-03,493.7922058105469
2020-06-04,509.7972412109375
2020-06-05,508.4675598144531
2020-06-08,514.18017578125
2020-06-09,499.2093200683594
2020-06-10,494.1369323730469
2020-06-11,494.0876770019531
2020-06-12,494.7278747558594
2020-06-15,492.36407470703125
2020-06-16,498.0766296386719
2020-06-17,492.85650634765625
2020-06-18,508.1721496582031
2020-06-19,513.2444458007812
2020-06-22,512.5551147460938
2020-06-23,528.9539794921875
2020-06-24,519.3016967773438
2020-06-25,530.28369140625
2020-06-26,533.7308959960938
2020-06-29,529.1017456054688
2020-06-30,540.723876953125
2020-07-01,541.3640747070312
2020-07-02,539.689697265625
2020-07-03,563.5249633789062
2020-07-06,575.8857421875
2020-07-07,573.8173828125
2020-07-08,573.17724609375
2020-07-09,576.378173828125
2020-07-10,583.5681762695312
2020-07-13,591.2505493164062
2020-07-14,589.4284057617188
2020-07-15,585.8333740234375
2020-07-16,590.8073120117188
2020-07-17,605.236572265625
2020-07-20,607.1571655273438
2020-07-21,617.9912719726562
2020-07-22,600.4595947265625
2020-07-23,613.3128662109375
2020-07-24,613.017333984375
2020-07-27,623.9007568359375
2020-07-28,630.8445434570312
2020-07-29,628.135986328125
2020-07-30,625.52587890625
2020-07-31,617.6465454101562
2020-08-03,593.9098510742188
2020-08-04,604.8917236328125
2020-08-05,595.8796997070312
2020-08-06,597.7510375976562
2020-08-07,597.8003540039062
2020-08-10,599.6715698242188
2020-08-11,599.5731811523438
2020-08-12,599.5731811523438
2020-08-13,590.7088623046875
2020-08-14,578.8897094726562
2020-08-17,580.2193603515625
2020-08-18,588.5912475585938
2020-08-19,594.3530883789062
2020-08-20,586.0797119140625
2020-08-21,589.0836791992188
2020-08-24,589.723876953125
2020-08-25,590.758056640625
2020-08-26,583.1249389648438
2020-08-27,587.0645751953125
2020-08-28,580.465576171875
2020-08-31,566.1348876953125
2020-09-01,570.5671997070312
2020-09-02,572.09375
2020-09-03,573.4234008789062
2020-09-04,565.9872436523438
2020-09-07,582.9279174804688
2020-09-08,573.0786743164062
2020-09-09,576.8706665039062
2020-09-10,592.5308837890625
2020-09-11,595.6826782226562
2020-09-14,590.4133911132812
2020-09-15,585.2424926757812
2020-09-16,589.5761108398438
2020-09-17,582.9279174804688
2020-09-18,576.2796630859375
2020-09-21,570.6163330078125
2020-09-22,570.6656494140625
2020-09-23,571.5027465820312
2020-09-24,568.9420166015625
2020-09-25,568.794189453125
2020-09-28,572.4384765625
2020-09-29,562.1952514648438
2020-09-30,550.9671020507812
2020-10-01,560.619384765625
2020-10-05,566.085693359375
2020-10-06,573.275634765625
2020-10-07,570.2223510742188
2020-10-08,574.359130859375
2020-10-09,565.1500244140625
2020-10-12,554.9067993164062
2020-10-13,558.1570434570312
2020-10-14,563.7218627929688
2020-10-15,553.0355224609375
2020-10-16,552.690673828125
2020-10-19,561.8997802734375
2020-10-20,562.3922729492188
2020-10-21,554.2174072265625
2020-10-22,552.6414794921875
2020-10-23,555.990234375
2020-10-26,569.927001953125
2020-10-27,578.446533203125
2020-10-28,577.3138427734375
2020-10-29,577.2645263671875
2020-10-30,580.859619140625
2020-11-02,578.6435546875
2020-11-03,590.0193481445312
2020-11-04,585.291748046875
2020-11-05,583.1249389648438
2020-11-06,581.69677734375
2020-11-09,583.9127807617188
2020-11-10,600.4595947265625
2020-11-11,614.051513671875
2020-11-12,620.8967895507812
2020-11-13,618.04052734375
2020-11-14,626.5108642578125
2020-11-17,659.9490966796875
2020-11-18,654.7781982421875
2020-11-19,636.3108520507812
2020-11-20,653.8917846679688
2020-11-23,651.3309326171875
2020-11-24,654.1380615234375
2020-11-25,655.0736694335938
2020-11-26,650.8385620117188
2020-11-27,637.0494995117188
2020-12-01,632.2235107421875
2020-12-02,626.9048461914062
2020-12-03,638.1822509765625
2020-12-04,633.5531005859375
2020-12-07,639.758056640625
2020-12-08,641.6787109375
2020-12-09,642.7620849609375
2020-12-10,649.5089111328125
2020-12-11,654.482666015625
2020-12-14,645.8646850585938
2020-12-15,641.6295166015625
2020-12-16,638.9208984375
2020-12-17,644.6826782226562
2020-12-18,644.239501953125
2020-12-21,619.7149047851562
2020-12-22,631.5833129882812
2020-12-23,638.822509765625
2020-12-24,647.342041015625
2020-12-28,668.4686889648438
2020-12-29,663.0515747070312
2020-12-30,665.513916015625
2020-12-31,666.3018188476562
2021-01-01,668.1732177734375
2021-01-04,685.3601684570312
2021-01-05,702.9903564453125
2021-01-06,708.2103271484375
2021-01-07,693.6827392578125
2021-01-08,706.1912841796875
2021-01-11,714.1691284179688
2021-01-12,707.5701904296875
2021-01-13,702.497802734375
2021-01-14,696.2435913085938
2021-01-15,694.2244262695312
2021-01-18,683.48876953125
2021-01-19,688.0194702148438
2021-01-20,692.3530883789062
2021-01-21,689.9400634765625
2021-01-22,677.0374755859375
2021-01-25,670.14306640625
2021-01-27,672.5560302734375
2021-01-28,661.6726684570312
2021-01-29,667.7300415039062
2021-02-01,688.5118408203125
2021-02-02,670.783203125
2021-02-03,678.8103637695312
2021-02-04,670.14306640625
2021-02-05,671.2756958007812
2021-02-08,673.7379760742188
2021-02-09,694.273681640625
2021-02-10,708.2103271484375
2021-02-11,703.43359375
2021-02-12,700.2325439453125
2021-02-15,684.7692260742188
2021-02-16,684.8676147460938
2021-02-17,692.5007934570312
2021-02-18,702.69482421875
2021-02-19,699.93701171875
2021-02-22,680.189208984375
2021-02-23,695.0616455078125
2021-02-24,707.964111328125
2021-02-25,722.4425659179688
2021-02-26,690.0878295898438
2021-03-01,694.6184692382812
2021-03-02,709.9339599609375
2021-03-03,716.532958984375
2021-03-04,709.6384887695312
2021-03-05,706.4375610351562
2021-03-08,712.0515747070312
2021-03-09,729.0415649414062
2021-03-10,720.324951171875
2021-03-12,700.084716796875
2021-03-15,693.5350952148438
2021-03-16,692.4515991210938
2021-03-17,679.4013061523438
2021-03-18,670.5862426757812
2021-03-19,678.0716552734375
2021-03-22,669.6012573242188
2021-03-23,673.24560546875
2021-03-24,666.3018188476562
2021-03-25,656.945068359375
2021-03-26,661.57421875
2021-03-30,677.3822021484375
2021-03-31,685.7048950195312
2021-04-01,680.5831909179688
2021-04-05,671.86669921875
2021-04-06,686.6405639648438
2021-04-07,689.2998046875
2021-04-08,690.875732421875
2021-04-09,684.3751831054688
2021-04-12,676.9390258789062
2021-04-13,695.4556274414062
2021-04-15,683.981201171875
2021-04-16,680.238525390625
2021-04-19,655.910888671875
2021-04-20,674.8706665039062
2021-04-22,668.8133544921875
2021-04-23,676.0033569335938
2021-04-26,693.8305053710938
2021-04-27,668.5178833007812
2021-04-28,662.4606323242188
2021-04-29,664.479736328125
2021-04-30,655.0736694335938
2021-05-03,661.7711181640625
2021-05-04,657.7822875976562
2021-05-05,664.2335205078125
2021-05-06,661.6726684570312
2021-05-07,662.5098266601562
2021-05-10,669.7982788085938
2021-05-11,661.1309814453125
2021-05-12,658.7178955078125
2021-05-14,660.4907836914062
2021-05-17,656.2555541992188
2021-05-18,656.6495971679688
2021-05-19,656.10791015625
2021-05-20,657.4375
2021-05-21,660.5892333984375
2021-05-24,660.14599609375
2021-05-25,649.2134399414062
2021-05-26,648.5731811523438
2021-05-27,654.0394897460938
2021-05-28,658.86572265625
2021-05-31,655.8616943359375
2021-06-01,655.221435546875
2021-06-02,665.7109375
2021-06-03,668.2224731445312
2021-06-04,670.635498046875
2021-06-07,669.8475952148438
2021-06-08,679.3027954101562
2021-06-09,674.5753173828125
2021-06-10,678.8596801757812
2021-06-11,672.3098754882812
2021-06-14,671.4234619140625
2021-06-15,682.10986328125
2021-06-16,681.7158813476562
2021-06-17,689.7430419921875
2021-06-18,698.5089111328125
2021-06-21,707.9149780273438
2021-06-22,705.945068359375
2021-06-23,706.929931640625
2021-06-24,708.7520751953125
2021-06-25,715.0064697265625
2021-06-28,685.7048950195312
2021-06-29,676.1510620117188
2021-06-30,677.9489135742188
2021-07-01,677.4056396484375
2021-07-02,679.1343383789062
2021-07-05,669.6512451171875
2021-07-06,671.7749633789062
2021-07-07,676.8623046875
2021-07-08,673.009765625
2021-07-09,674.93603515625
2021-07-12,674.6397094726562
2021-07-13,684.9625244140625
2021-07-14,680.1221313476562
2021-07-15,685.2095336914062
2021-07-16,689.5065307617188
2021-07-19,670.44140625
2021-07-20,655.3770141601562
2021-07-22,654.0433349609375
2021-07-23,657.2538452148438
2021-07-26,655.0313110351562
2021-07-27,660.6124877929688
2021-07-28,656.7598876953125
2021-07-29,654.5867919921875
2021-07-30,655.9696655273438
2021-08-02,662.1929931640625
2021-08-03,665.6010131835938
2021-08-04,667.082763671875
2021-08-05,661.3533325195312
2021-08-06,665.2059326171875
2021-08-09,658.8837890625
2021-08-10,662.1436157226562
2021-08-11,658.5380859375
2021-08-12,666.737060546875
2021-08-13,662.3412475585938
2021-08-16,665.35400390625
2021-08-17,661.2545776367188
2021-08-18,662.8844604492188
2021-08-20,659.723388671875
2021-08-23,660.6619262695312
2021-08-24,662.933837890625
2021-08-25,679.1837158203125
2021-08-26,690.34619140625
2021-08-27,695.5322875976562
2021-08-30,703.681884765625
2021-08-31,709.0162353515625
2021-09-01,709.8064575195312
2021-09-02,749.7642822265625
2021-09-03,725.463623046875
2021-09-06,727.0935668945312
2021-09-07,725.3154907226562
2021-09-08,734.60107421875
2021-09-09,728.377685546875
2021-09-13,725.9575805664062
2021-09-14,730.2052001953125
2021-09-15,737.2188110351562
2021-09-16,745.961181640625
2021-09-17,738.6511840820312
2021-09-20,721.265380859375
2021-09-21,726.8465576171875
2021-09-22,724.1300048828125
2021-09-23,715.8323364257812
2021-09-24,716.96826171875
2021-09-27,712.2266235351562
2021-09-28,716.96826171875
2021-09-29,725.809326171875
2021-09-30,713.6096801757812
2021-10-01,720.5738525390625
2021-10-04,717.8079833984375
2021-10-05,724.2288818359375
2021-10-06,716.820068359375
2021-10-07,716.5237426757812
2021-10-08,713.313232421875
2021-10-11,708.5717163085938
2021-10-12,694.8408813476562
2021-10-13,692.371337890625
2021-10-14,685.357666015625
2021-10-18,695.0383911132812
2021-10-19,694.2481689453125
2021-10-20,694.8408813476562
2021-10-21,686.0985717773438
2021-10-22,682.3447875976562
2021-10-25,674.93603515625
2021-10-26,681.6532592773438
2021-10-27,685.4070434570312
2021-10-28,674.787841796875
2021-10-29,672.1701049804688
2021-11-01,681.4063110351562
2021-11-02,684.2216796875
